GCF_003469635.1_ASM346963v1_genomic	SGB516	Parabacteroides_merdae
SAMEA2780165	SGB601	Streptococcus_agalactiae
SAMEA2780164	SGB601	Streptococcus_agalactiae
SAMEA2780167	SGB601	Streptococcus_agalactiae
SAMEA2780166	SGB601	Streptococcus_agalactiae
SAMEA2780161	SGB601	Streptococcus_agalactiae
SAMEA2780160	SGB601	Streptococcus_agalactiae
SAMEA2780163	SGB601	Streptococcus_agalactiae
SAMEA2780162	SGB601	Streptococcus_agalactiae
0809_588_1_1_CBA5_S800-bin_2	SGB171	Veillonella_montpellierensis
SAMEA2780169	SGB601	Streptococcus_agalactiae
SAMEA2780168	SGB601	Streptococcus_agalactiae
SAMN03197843	SGB481	Staphylococcus_epidermidis
SAMEA3888290	SGB601	Streptococcus_agalactiae
SAMN03197845	SGB481	Staphylococcus_epidermidis
SAMN03197844	SGB481	Staphylococcus_epidermidis
SAMN03197847	SGB283	Proteus_mirabilis
GCF_900202285.1_R587_genomic	SGB513	Neisseria_gonorrhoeae
GCA_003471065.1_ASM347106v1_genomic	SGB076	Prevotella_copri
GCF_001663135.1_ASM166313v1_genomic	SGB094	Serratia_plymuthica
GCF_900034605.1_14355_8_20_genomic	SGB513	Neisseria_gonorrhoeae
MG_256831_bin_2	SGB266	Lactobacillus_crispatus
GCF_001540405.1_12082_5_45_genomic	SGB597	Serratia_ureilytica
SAMN06173177	SGB174	Staphylococcus_simulans
GCF_002988735.1_ASM298873v1_genomic	SGB511	Haemophilus_influenzae
SAMEA4520969	SGB598	Streptococcus_pyogenes
GCF_002845635.1_ASM284563v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900034945.1_14412_4_58_genomic	SGB511	Haemophilus_influenzae
GCF_003799225.1_ASM379922v1_genomic	SGB513	Neisseria_gonorrhoeae
SAMN04590016	SGB401	Listeria_monocytogenes
SAMD00084336	SGB598	Streptococcus_pyogenes
GCF_003174935.1_ASM317493v1_genomic	SGB057	Lactobacillus_reuteri
GCF_000593765.1_Stap_aure_F12856_V1_genomic	SGB185	Staphylococcus_aureus
SAMN10790856	SGB344	Bacillus_subtilis
SAMN10790858	SGB344	Bacillus_subtilis
GCF_000574825.1_Stap_aure_M1213_V1_genomic	SGB185	Staphylococcus_aureus
GCA_001576945.1_ASM157694v1_genomic	SGB175	Bifidobacterium_dentium
BI1_bin_2	SGB404	Bifidobacterium_breve
BI1_bin_3	SGB245	Megasphaera_sp
SAMN04009326	SGB401	Listeria_monocytogenes
GCF_001555455.1_ASM155545v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04009324	SGB401	Listeria_monocytogenes
SAMN04009323	SGB401	Listeria_monocytogenes
SAMN03352181	SGB409	Staphylococcus_haemolyticus
SRR6748037_bin_2	SGB521	Lactobacillus_iners
SAMEA3644459	SGB481	Staphylococcus_epidermidis
GCF_001991655.1_ASM199165v1_genomic	SGB343	Burkholderia_cenocepacia
GCA_002885025.1_ASM288502v1_genomic	SGB239	Akkermansia_muciniphila
C0094C3	SGB519	Aerococcus_christensenii
F2_1463_1084_3_CBA4_S277-bin_1-SPLIT	SGB464	Peptoniphilus_lacrimalis
GCF_000579575.1_Stap_aure_H65794_V1_genomic	SGB185	Staphylococcus_aureus
SAMN03197151	SGB481	Staphylococcus_epidermidis
SAMN03197150	SGB481	Staphylococcus_epidermidis
SAMN03197157	SGB603	Enterococcus_faecium
GCF_900041325.1_14324_4_49_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900202045.1_R325_genomic	SGB513	Neisseria_gonorrhoeae
SAMN09946802	SGB369	Veillonella_atypica
GCF_002135705.1_ASM213570v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003996325.1_ASM399632v1_genomic	SGB513	Neisseria_gonorrhoeae
JKR_P2_35_C05_S803_001-bin_1	SGB277	Prevotella_melaninogenica
GCF_002925805.1_ASM292580v1_genomic	SGB238	Enterobacter_cloacae
SAMN00792313	SGB123	Listeria_monocytogenes
GCF_001180605.1_P10_London_6_VIM_2_09_09_genomic	SGB359	Pseudomonas_aeruginosa
SAMN00792311	SGB123	Listeria_monocytogenes
SAMN00792310	SGB123	Listeria_monocytogenes
SAMN00792317	SGB123	Listeria_monocytogenes
SAMN00792316	SGB123	Listeria_monocytogenes
SAMN00792315	SGB123	Listeria_monocytogenes
SAMN00792314	SGB123	Listeria_monocytogenes
SAMN00792319	SGB123	Listeria_monocytogenes
SAMN00792318	SGB123	Listeria_monocytogenes
GCA_001483265.1_ASM148326v1_genomic	SGB013	Acinetobacter_johnsonii
GCF_902387545.1_UHGG_MGYG-HGUT-02478_genomic	SGB180	Bacteroides_dorei
GCF_000553735.1_Stap_aure_M0219_V1_genomic	SGB185	Staphylococcus_aureus
SAMEA3893573	SGB603	Enterococcus_faecium
SAMEA3893570	SGB603	Enterococcus_faecium
SAMEA3893571	SGB603	Enterococcus_faecium
SAMEA3893576	SGB603	Enterococcus_faecium
0756_546_1_1_BHK11_S879-bin_1	SGB062	UPEC
SAMEA3893574	SGB603	Enterococcus_faecium
SAMEA3893575	SGB603	Enterococcus_faecium
SAMEA3893578	SGB603	Enterococcus_faecium
SAMEA3893579	SGB603	Enterococcus_faecium
GCF_003432725.1_ASM343272v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001716895.1_ASM171689v1_genomic	SGB597	Serratia_ureilytica
SAMEA2272614	SGB414	Chlamydia_trachomatis
GCF_001035155.1_ASM103515v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMEA3893680	SGB603	Enterococcus_faecium
SAMEA3893681	SGB603	Enterococcus_faecium
GCF_000546525.1_Stap_aure_M1025_V1_genomic	SGB185	Staphylococcus_aureus
SAMEA3893683	SGB603	Enterococcus_faecium
SAMEA3893684	SGB603	Enterococcus_faecium
GCF_900204965.1_23000_genomic	SGB513	Neisseria_gonorrhoeae
SRR6747984_bin_1	SGB266	Lactobacillus_crispatus
GCF_003494865.1_ASM349486v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001990525.1_ASM199052v1_genomic	SGB359	Pseudomonas_aeruginosa
MG_1062101149_bin_3	SGB404	Bifidobacterium_breve
MG_1062101149_bin_4	SGB137	Gardnerella_vaginalis
GCF_000480645.1_Pseu_aeru_BL25_V1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN09734269	SGB009	Bifidobacterium_adolescentis
GCA_001701395	SGB486	Klebsiella_pneumoniae
MG_208972_bin_9	SGB266	Lactobacillus_crispatus
MG_208972_bin_7	SGB601	Streptococcus_agalactiae
MG_208972_bin_5	SGB467	Peptoniphilus_lacrimalis
MG_208972_bin_4	SGB020	Gardnerella_vaginalis
SAMN10024824	SGB095	Cutibacterium_acnes
GCF_900201445.1_B402_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000412555.1_C_1426_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000360885.1_Stap_aure_M0350_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000559585.1_Stap_aure_M92086_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000560425.1_Stap_aure_T34703_V1_genomic	SGB185	Staphylococcus_aureus
GCF_004802235.1_ASM480223v1_genomic	SGB511	Haemophilus_influenzae
GCF_000546585.1_Stap_aure_M1030_V1_genomic	SGB185	Staphylococcus_aureus
SAMN02463953	SGB599	Bacteroides_fragilis
GCF_900203825.1_22696_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002887105.1_ASM288710v1_genomic	SGB597	Serratia_ureilytica
SRS019600_bin_1	SGB266	Lactobacillus_crispatus
SRR5273932_bin_1	SGB266	Lactobacillus_crispatus
CM_A02_S777-bin_1	SGB266	Lactobacillus_crispatus
GCF_002263685.1_ASM226368v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04362097	SGB401	Listeria_monocytogenes
SAMN04362096	SGB401	Listeria_monocytogenes
SAMN04362095	SGB401	Listeria_monocytogenes
SAMN04362094	SGB401	Listeria_monocytogenes
SAMN04362098	SGB401	Listeria_monocytogenes
GCF_003495185.1_ASM349518v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002326445.1_ASM232644v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN08162132	SGB401	Listeria_monocytogenes
SAMN06812618	SGB142	Proteus_mirabilis
GCF_000797085.1_AZPAE14713_genomic	SGB359	Pseudomonas_aeruginosa
0795_578_1_1_MRSIHK2_S858-bin_2	SGB393	Prevotella_disiens
GCF_003843245.1_INS-Nm986_genomic	SGB513	Neisseria_gonorrhoeae
SAMN02741568	SGB401	Listeria_monocytogenes
SAMN02741569	SGB401	Listeria_monocytogenes
SAMN02741562	SGB401	Listeria_monocytogenes
SAMN02741563	SGB401	Listeria_monocytogenes
SAMN02741560	SGB401	Listeria_monocytogenes
SAMN02741561	SGB401	Listeria_monocytogenes
SAMN02741566	SGB401	Listeria_monocytogenes
SAMN02741567	SGB401	Listeria_monocytogenes
SAMN02741564	SGB401	Listeria_monocytogenes
SAMN02741565	SGB401	Listeria_monocytogenes
GCF_000363225.1_Stap_aure_M1277_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000480705.1_Pseu_aeru_BL22_V1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_002318075.1_ASM231807v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000575965.1_Stap_aure_M1112_V1_genomic	SGB185	Staphylococcus_aureus
SAMN07982005	SGB603	Enterococcus_faecium
SAMN07982004	SGB603	Enterococcus_faecium
SAMN07982000	SGB603	Enterococcus_faecium
SAMN00991174	SGB601	Streptococcus_agalactiae
SAMN00991175	SGB601	Streptococcus_agalactiae
GCF_001623945.1_ASM162394v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN00991177	SGB601	Streptococcus_agalactiae
SAMN00991170	SGB601	Streptococcus_agalactiae
SAMN00991171	SGB601	Streptococcus_agalactiae
SAMN00991172	SGB601	Streptococcus_agalactiae
SAMN00991173	SGB601	Streptococcus_agalactiae
GCF_003490705.1_ASM349070v1_genomic	SGB511	Haemophilus_influenzae
SAMN00991178	SGB601	Streptococcus_agalactiae
SAMN00991179	SGB601	Streptococcus_agalactiae
GCF_001450755.1_WH-SGI-V-07239_genomic	SGB359	Pseudomonas_aeruginosa
SAMEA103924407	SGB563	Citrobacter_koseri
GCF_001064575.1_ASM106457v1_genomic	SGB528	Rothia_mucilaginosa
GCF_000792565.1_AZPAE14995_genomic	SGB359	Pseudomonas_aeruginosa
GCF_002116945.1_ASM211694v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000554225.1_Stap_aure_M0286_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000363685.1_Stap_aure_M1533_V1_genomic	SGB185	Staphylococcus_aureus
03362321_bin_3	SGB521	Lactobacillus_iners
03362321_bin_2	SGB198	Lactobacillus_jensenii
GCF_002136205.1_ASM213620v1_genomic	SGB359	Pseudomonas_aeruginosa
0008_007_1_MRS2_S770-bin_2	SGB496	noRef
SRR6748015_bin_1	SGB521	Lactobacillus_iners
GCF_002194055.1_ASM219405v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000242575.1_ASM24257v2_genomic	SGB185	Staphylococcus_aureus
SAMN03770949	SGB602	Lactococcus_lactis
SAMN03770948	SGB602	Lactococcus_lactis
SAMN03770945	SGB602	Lactococcus_lactis
SAMN03770944	SGB602	Lactococcus_lactis
SAMN03770947	SGB602	Lactococcus_lactis
SAMN03770946	SGB602	Lactococcus_lactis
SAMN03770941	SGB602	Lactococcus_lactis
SAMN03770943	SGB602	Lactococcus_lactis
SAMN03770942	SGB602	Lactococcus_lactis
F4_1630_1235_1_MRS13_S205-bin_1-SPLIT	SGB410	noRef
GCF_000546125.1_Stap_aure_M0985_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900030925.1_14355_4_61_genomic	SGB513	Neisseria_gonorrhoeae
AZ1_bin_13	SGB129	Gardnerella_vaginalis
AZ1_bin_10	SGB266	Lactobacillus_crispatus
SAMEA1711700	SGB598	Streptococcus_pyogenes
SAMEA1711701	SGB598	Streptococcus_pyogenes
SAMEA1711702	SGB598	Streptococcus_pyogenes
SAMEA1711704	SGB598	Streptococcus_pyogenes
SAMEA1711706	SGB598	Streptococcus_pyogenes
SAMEA1711707	SGB598	Streptococcus_pyogenes
E3_1733_1310_1_BDMRSCQ14_S139-bin_1-SPLIT	SGB441	Corynebacterium_aurimucosum
GCF_002318155.1_ASM231815v1_genomic	SGB513	Neisseria_gonorrhoeae
GCA_001602195.1_ASM160219v1_genomic	SGB138	Lactobacillus_oris
SAMN06704732	SGB506	Staphylococcus_lugdunensis
SAMEA864264	SGB598	Streptococcus_pyogenes
GCF_000796325.1_AZPAE14443_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000579295.1_Stap_aure_F85691_V1_genomic	SGB185	Staphylococcus_aureus
GCF_001991955.1_ASM199195v1_genomic	SGB343	Burkholderia_cenocepacia
GCF_008830745.1_ASM883074v1_genomic	SGB597	Serratia_ureilytica
GCF_900028095.1_14555_6_48_genomic	SGB513	Neisseria_gonorrhoeae
SAMN05447748	SGB184	Citrobacter_freundii
SAMN05447746	SGB184	Citrobacter_freundii
GCA_003716915.1_ASM371691v1_genomic	SGB056	Akkermansia_muciniphila
GCF_000570435.1_Stap_aure_W75539_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900204005.1_22585_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002329775.1_ASM232977v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000595225.1_Stap_aure_DAR5799_V1_genomic	SGB185	Staphylococcus_aureus
SAMN04287743	SGB401	Listeria_monocytogenes
GCF_003799325.1_ASM379932v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002193735.1_ASM219373v1_genomic	SGB359	Pseudomonas_aeruginosa
SRR6748131_bin_1	SGB521	Lactobacillus_iners
0872_642_1_1_MRS5_S773-bin_1	SGB266	Lactobacillus_crispatus
GCF_000817165.1_DR1_assembly_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000520455.1_Pseu_aeru_BWHPSA037_V1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04129541	SGB242	Bifidobacterium_longum
GCF_000360285.1_Stap_aure_M0173_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900199965.1_B021_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001920965.1_ASM192096v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04278900	SGB598	Streptococcus_pyogenes
GCF_000563315.1_Stap_aure_H27872_V1_genomic	SGB185	Staphylococcus_aureus
GCF_002330275.1_ASM233027v1_genomic	SGB359	Pseudomonas_aeruginosa
GCA_003437485.1_ASM343748v1_genomic	SGB442	Dorea_formicigenerans
SAMN04045274	SGB603	Enterococcus_faecium
GCF_003490905.1_ASM349090v1_genomic	SGB511	Haemophilus_influenzae
GCF_002156605.1_ASM215660v1_genomic	SGB057	Lactobacillus_reuteri
SAMN10644679	SGB184	Citrobacter_freundii
SAMN10644678	SGB184	Citrobacter_freundii
SAMN02470767	SGB560	Lactobacillus_salivarius
GCF_000558225.1_Stap_aure_M0617_V1_genomic	SGB185	Staphylococcus_aureus
SAMN10644671	SGB184	Citrobacter_freundii
GCF_001537225.1_12082_2_72_genomic	SGB597	Serratia_ureilytica
SAMN04461788	SGB345	Streptococcus_mitis
GCF_000413235.2_ASM41323v2_genomic	SGB513	Neisseria_gonorrhoeae
SAMN00189229	SGB095	Cutibacterium_acnes
SAMN00189228	SGB095	Cutibacterium_acnes
GCF_000205385.1_ASM20538v2_genomic	SGB185	Staphylococcus_aureus
SAMN00189224	SGB095	Cutibacterium_acnes
SAMN00189227	SGB095	Cutibacterium_acnes
SAMN00189226	SGB095	Cutibacterium_acnes
SAMN00189221	SGB095	Cutibacterium_acnes
SAMN00189220	SGB095	Cutibacterium_acnes
SAMN00189223	SGB095	Cutibacterium_acnes
SAMN00189222	SGB095	Cutibacterium_acnes
SAMEA72829168	SGB401	Listeria_monocytogenes
GCF_006175905.1_ASM617590v1_genomic	SGB139	Streptococcus_oralis
GCF_000265175.1_ASM26517v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002920485.1_ASM292048v1_genomic	SGB597	Serratia_ureilytica
SAMN02581388	SGB538	Citrobacter_freundii
GCF_001540305.1_12082_2_94_genomic	SGB597	Serratia_ureilytica
GCF_900075625.1_11983_6_23_genomic	SGB238	Enterobacter_cloacae
GCF_002918755.1_ASM291875v1_genomic	SGB088	Enterobacter_cloacae
SAMEA1695471	SGB598	Streptococcus_pyogenes
SAMN06140833	SGB265	Bifidobacterium_bifidum
GCF_900407875.1_PTHi-1909_genomic	SGB511	Haemophilus_influenzae
GCF_000547165.1_Stap_aure_M1088_V1_genomic	SGB185	Staphylococcus_aureus
GCF_002179515.1_ASM217951v1_genomic	SGB178	Lactobacillus_brevis
GCF_001994375.1_ASM199437v1_genomic	SGB343	Burkholderia_cenocepacia
GCF_000554265.1_Stap_aure_M0289_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000793665.1_AZPAE14917_genomic	SGB359	Pseudomonas_aeruginosa
MG_4008501299_bin_38	SGB107	noRef
MG_4008501299_bin_35	SGB041	Lawsonella_clevelandensis
MG_4008501299_bin_34	SGB454	Porphyromonas_uenonis
GCF_003203275.1_ASM320327v1_genomic	SGB511	Haemophilus_influenzae
MG_4008501299_bin_36	SGB417	Atopobium_deltae
MG_4008501299_bin_32	SGB061	Prevotella_bivia
SAMN07312441	SGB407	Enterococcus_faecium
SAMN07312449	SGB401	Listeria_monocytogenes
MG_185475_bin_9	SGB381	Prevotella_timonensis
GCF_900033325.1_14555_6_11_genomic	SGB513	Neisseria_gonorrhoeae
SAMN05579890	SGB444	Cutibacterium_avidum
MG_185475_bin_5	SGB084	Anaerococcus_tetradius
MG_185475_bin_4	SGB416	Atopobium_vaginae
MG_185475_bin_3	SGB129	Gardnerella_vaginalis
MG_185475_bin_1	SGB455	Gardnerella_vaginalis
GCF_000220315.1_ASM22031v1_genomic	SGB490	Streptococcus_sanguinis
GCF_000504485.1_ATCC15442_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003600605.1_ASM360060v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001181365.1_P46_South_East_6_12_12_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000554105.1_Stap_aure_M0275_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900204085.1_22712_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000532495.1_Stap_aure_M1389_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000558125.1_Stap_aure_M0611_V1_genomic	SGB185	Staphylococcus_aureus
GCF_001037105.1_ASM103710v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04231308	SGB009	Bifidobacterium_adolescentis
SAMN04231309	SGB009	Bifidobacterium_adolescentis
GCF_900035155.1_14555_5_53_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002128515.1_ASM212851v1_genomic	SGB057	Lactobacillus_reuteri
GCF_000605605.1_Stap_aure_T49198_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900204255.1_22798_genomic	SGB513	Neisseria_gonorrhoeae
SAMN04457846	SGB598	Streptococcus_pyogenes
GCF_000248815.1_ASM24881v2_genomic	SGB185	Staphylococcus_aureus
GCF_000533895.1_Stap_aure_M0459_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000570175.1_Stap_aure_F57036_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000552705.1_Stap_aure_M0143_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900447375.1_57566_C01_genomic	SGB238	Enterobacter_cloacae
SAMN06947082	SGB093	Fusobacterium_nucleatum
MG_4003901219_bin_15	SGB505	Corynebacterium_pyruviciproducens
MG_4003901219_bin_13	SGB416	Atopobium_vaginae
MG_4003901219_bin_11	SGB404	Bifidobacterium_breve
GCF_900407995.1_PTHi-3448_genomic	SGB511	Haemophilus_influenzae
GCF_001993765.1_ASM199376v1_genomic	SGB343	Burkholderia_cenocepacia
GCA_000493455.1_LhCIRMBIA951V1_genomic	SGB200	Lactobacillus_helveticus
SAMN02850946	SGB140	Corynebacterium_freneyi
SAMN02850943	SGB133	Atopobium_parvulum
GCF_900031385.1_14355_4_39_genomic	SGB513	Neisseria_gonorrhoeae
SAMN02604013	SGB601	Streptococcus_agalactiae
SAMN02604011	SGB601	Streptococcus_agalactiae
SAMN04348332	SGB401	Listeria_monocytogenes
SAMN04348333	SGB401	Listeria_monocytogenes
GCF_003800245.1_ASM380024v1_genomic	SGB513	Neisseria_gonorrhoeae
c5_bin_3	SGB464	Peptoniphilus_lacrimalis
c5_bin_2	SGB521	Lactobacillus_iners
c5_bin_1	SGB467	Peptoniphilus_lacrimalis
GCF_001406715.1_14207_7_65_genomic	SGB199	Bacteroides_uniformis
GCF_003470365.1_ASM347036v1_genomic	SGB022	Bacteroides_plebeius
C0096F9	SGB266	Lactobacillus_crispatus
GCF_000296325.1_PAO579-1.0_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000546185.1_Stap_aure_M0989_V1_genomic	SGB185	Staphylococcus_aureus
GCF_001991435.1_ASM199143v1_genomic	SGB343	Burkholderia_cenocepacia
SAMN02769638	SGB401	Listeria_monocytogenes
SAMEA1690476	SGB513	Neisseria_gonorrhoeae
SAMEA1690477	SGB513	Neisseria_gonorrhoeae
SAMN02314412	SGB599	Bacteroides_fragilis
SAMN02314413	SGB599	Bacteroides_fragilis
SAMEA1690472	SGB513	Neisseria_gonorrhoeae
SAMEA1690473	SGB513	Neisseria_gonorrhoeae
SAMEA1690470	SGB513	Neisseria_gonorrhoeae
SAMN02314417	SGB599	Bacteroides_fragilis
SAMN02314418	SGB599	Bacteroides_fragilis
SAMN02314419	SGB599	Bacteroides_fragilis
SAMEA1008240	SGB414	Chlamydia_trachomatis
SAMEA1690479	SGB513	Neisseria_gonorrhoeae
GCF_001064455.1_ASM106445v1_genomic	SGB597	Serratia_ureilytica
SAMN08555766	SGB598	Streptococcus_pyogenes
GCF_004122955.1_ASM412295v1_genomic	SGB054	Lactobacillus_delbrueckii
GCF_001035625.1_ASM103562v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003414215.1_ASM341421v1_genomic	SGB511	Haemophilus_influenzae
MG_175228_bin_4	SGB245	Megasphaera_sp
MG_175228_bin_5	SGB129	Gardnerella_vaginalis
MG_175228_bin_3	SGB521	Lactobacillus_iners
GCF_000593605.1_Stap_aure_F62013_V1_genomic	SGB185	Staphylococcus_aureus
GCF_002411725.1_ASM241172v1_genomic	SGB399	Enterobacter_cloacae
C0176A5	SGB266	Lactobacillus_crispatus
SAMEA72820918	SGB401	Listeria_monocytogenes
C0176A1	SGB266	Lactobacillus_crispatus
C0176A3	SGB266	Lactobacillus_crispatus
C0176A2	SGB266	Lactobacillus_crispatus
GCF_003490975.1_ASM349097v1_genomic	SGB511	Haemophilus_influenzae
SAMN06841355	SGB392	Treponema_pallidum
MG_205281_bin_5	SGB091	Megasphaera_sp
MG_205281_bin_6	SGB562	Coriobacteriales_bacterium
MG_205281_bin_3	SGB467	Peptoniphilus_lacrimalis
MG_205281_bin_2	SGB416	Atopobium_vaginae
MG_205281_bin_9	SGB244	noRef
MG_205281_bin_8	SGB346	noRef
GCF_008586825.1_ASM858682v1_genomic	SGB511	Haemophilus_influenzae
SAMEA1876615	SGB598	Streptococcus_pyogenes
SAMEA1876616	SGB598	Streptococcus_pyogenes
GCF_000731055.1_ASM73105v1_genomic	SGB557	Citrobacter_freundii
SAMEA1876610	SGB598	Streptococcus_pyogenes
SAMEA1876611	SGB598	Streptococcus_pyogenes
SAMEA1876612	SGB598	Streptococcus_pyogenes
SAMEA1876613	SGB598	Streptococcus_pyogenes
GCF_001183165.1_Nm131148_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002264285.1_ASM226428v1_genomic	SGB597	Serratia_ureilytica
SAMN00000720	SGB123	Listeria_monocytogenes
SAMN00000721	SGB251	Gemella_haemolysans
GCF_003065345.1_ASM306534v1_genomic	SGB057	Lactobacillus_reuteri
0795_578_1_1_CBA4__S896-bin_1	SGB352	noRef
GCF_001477575.1_ASM147757v1_genomic	SGB491	Streptococcus_gallolyticus
GCF_000544965.1_Stap_aure_M0893_V1_genomic	SGB185	Staphylococcus_aureus
GCA_004015105.1_ASM401510v1_genomic	SGB056	Akkermansia_muciniphila
GCF_002239485.1_ASM223948v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003994995.1_ASM399499v1_genomic	SGB513	Neisseria_gonorrhoeae
SAMN10878302	SGB125	Clostridium_perfringens
SAMN03890858	SGB414	Chlamydia_trachomatis
B2-2_bin_1	SGB266	Lactobacillus_crispatus
GCF_900176385.1_IMG-taxon_2718217638_annotated_assembly_genomic	SGB134	Janibacter
GCF_001036005.1_ASM103600v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003799725.1_ASM379972v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900200545.1_B204_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001276275.1_ASM127627v1_genomic	SGB343	Burkholderia_cenocepacia
SAMN00007490	SGB180	Bacteroides_dorei
SAMEA104415769	SGB115	Megasphaera_sp
SAMN07270556	SGB598	Streptococcus_pyogenes
GCF_900203785.1_22463_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002885835.1_ASM288583v1_genomic	SGB427	Enterobacter_cloacae
SAMEA1711604	SGB598	Streptococcus_pyogenes
GCF_900076285.1_12082_4_53_genomic	SGB088	Enterobacter_cloacae
GCF_001181845.1_P57_South_East_3_VIM_2_09_13_genomic	SGB359	Pseudomonas_aeruginosa
SAMEA1523447	SGB598	Streptococcus_pyogenes
GCF_000554125.1_Stap_aure_M0276_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000596865.1_Stap_aure_T83715_V1_genomic	SGB185	Staphylococcus_aureus
SAMN03357089	SGB401	Listeria_monocytogenes
SAMN03357088	SGB401	Listeria_monocytogenes
SAMN02603938	SGB053	Streptococcus_thermophilus
SAMN03357086	SGB401	Listeria_monocytogenes
GCF_900204525.1_22965_genomic	SGB513	Neisseria_gonorrhoeae
SAMN03357084	SGB401	Listeria_monocytogenes
GCF_001189855.1_ASM118985v1_genomic	SGB054	Lactobacillus_delbrueckii
SAMN03357082	SGB401	Listeria_monocytogenes
SAMN03357081	SGB401	Listeria_monocytogenes
SAMN03357080	SGB401	Listeria_monocytogenes
GCF_002966675.1_ASM296667v1_genomic	SGB511	Haemophilus_influenzae
GCF_003843425.1_INS-Nm993_genomic	SGB513	Neisseria_gonorrhoeae
GCF_003438545.1_ASM343854v1_genomic	SGB183	Bacteroides_stercoris
GCF_002093185.1_ASM209318v1_genomic	SGB511	Haemophilus_influenzae
SAMEA1523441	SGB598	Streptococcus_pyogenes
SAMN05781320	SGB344	Bacillus_subtilis
GCF_000481965.1_Pseu_aeru_MSH10_V1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000795425.1_AZPAE13848_genomic	SGB359	Pseudomonas_aeruginosa
GCF_004101585.1_ASM410158v1_genomic	SGB488	Pediococcus_acidilactici
GCF_900027905.1_14555_6_88_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000361365.1_Stap_aure_M0510_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000532995.1_Stap_aure_M1300_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900407565.1_PTHi-12613_genomic	SGB511	Haemophilus_influenzae
GCF_001304655.1	SGB405	Streptococcus_pseudopneumoniae
GCF_001697485.1_ASM169748v1_genomic	SGB513	Neisseria_gonorrhoeae
SAMN02440590	SGB598	Streptococcus_pyogenes
SAMEA2272798	SGB601	Streptococcus_agalactiae
