GCF_000556545.1_Stap_aure_M0481_V1_genomic	SGB24
BM2_bin_2	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_000573425.1_Stap_aure_M1313_V1_genomic	SGB24
GCF_003433175.1_ASM343317v1_genomic	SGB6
GCF_000542415.1_Stap_aure_LAMC6106_V1_genomic	SGB24
GCF_003799035.1_ASM379903v1_genomic	SGB6
GCF_000594025.1_Stap_aure_H81809_V1_genomic	SGB24
GCF_000363725.1_Stap_aure_M1556_V1_genomic	SGB24
GCF_001992135.1_ASM199213v1_genomic	SGB31
SAMEA2272506	SGB3
GCF_000537775.1_Stap_aure_SJUD6064_V1_genomic	SGB24
GCF_008572285.1_ASM857228v1_genomic	SGB134
GCF_002942025.1_ASM294202v1_genomic	SGB13-MERGED-SGB172
GCF_003854725.1_ASM385472v1_genomic	SGB31
SAMN07985446	SGB10
SAMN07985444	SGB10
SAMN07985445	SGB10
SAMN07985443	SGB10
GCF_001454445.1_WH-SGI-V-07322_genomic	SGB13-MERGED-SGB172
GCF_900203285.1_20342_genomic	SGB6
GCF_001036405.1_ASM103640v1_genomic	SGB13-MERGED-SGB172
GCF_001991845.1_ASM199184v1_genomic	SGB31
GCF_000562655.1_Stap_aure_H23830_V1_genomic	SGB24
GCF_900407625.1_PTHi-13064_genomic	SGB5
GCF_003252915.1_ASM325291v1_genomic	SGB373
GCF_000532375.1_Stap_aure_M1086_V1_genomic	SGB24
SAMN02471995	SGB112
JKR_P1_57_A08_S729_001-bin_1	SGB359
GCF_003458595.1_ASM345859v1_genomic	SGB244
SAMN04963291	SGB26-MERGED-SGB655
SAMN04963293	SGB26-MERGED-SGB655
SAMN04963294	SGB26-MERGED-SGB655
SAMEA901486	SGB90
SAMEA901487	SGB90
GCF_002406265.1_ASM240626v1_genomic	SGB13-MERGED-SGB172
GCF_000171435.1_ASM17143v1_genomic	SGB24
SAMN09948010	SGB3
SAMN09948011	SGB3
SAMN09948012	SGB3
SAMN09948013	SGB3
SAMN09948014	SGB3
SAMN09948015	SGB3
SAMN09948016	SGB3
SAMN09948017	SGB3
SAMN03486724	SGB10
GCF_001068085.1_ASM106808v1_genomic	SGB18
GCF_000604625.1_Stap_aure_F19466_V1_genomic	SGB24
GCF_000824025.1_LES_CF_sputum_CF03_contigs_16_a1_genomic	SGB13-MERGED-SGB172
SAMN02729106	SGB74
GCF_003415195.1_ASM341519v1_genomic	SGB5
SAMN03073546	SGB3
SAMN07160980	SGB71
SAMN00116887	SGB26-MERGED-SGB655
GCF_000790115.1_AZPAE15038_genomic	SGB13-MERGED-SGB172
GCF_001374555.1_218_15Pc_3_contigs_500_genomic	SGB13-MERGED-SGB172
SAMN05216478	SGB118
SAMN02567430	SGB16
SAMN02567438	SGB16
SAMN02567439	SGB16
GCF_002128715.1_ASM212871v1_genomic	SGB56
SAMN00116775	SGB250
GCF_003384785.1_ASM338478v1_genomic	SGB247
GCF_900203625.1_22700_genomic	SGB6
GCF_001108545.1_6714_4_18_genomic	SGB6
GCF_002988915.1_ASM298891v1_genomic	SGB5
SAMN06330391	SGB10
SAMN06330390	SGB10
SAMN06330393	SGB10
SAMN06330392	SGB10
SAMN06330395	SGB10
SAMN06330394	SGB10
SAMN06330397	SGB10
SAMN06330398	SGB10
GCF_000364065.1_Stap_aure_M1078_V1_genomic	SGB24
GCF_000538015.1_Stap_aure_SJOS6071_V1_genomic	SGB24
GCF_001071035.1_ASM107103v1_genomic	SGB257
BJ4_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_900518895.1_NIG-Sm-8-18_genomic	SGB18
SAMN06227236	SGB77
SAMN00991080	SGB15
SAMN00991082	SGB15
SAMN00991083	SGB15
SAMN00991085	SGB15
SAMN00991086	SGB15
SAMN00991088	SGB15
SAMN00991089	SGB15
GCF_002285375.1_ASM228537v1_genomic	SGB13-MERGED-SGB172
CM_D04_S796-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_902386095.1_UHGG_MGYG-HGUT-02350_genomic	SGB18
GCF_001447845.1_ASM144784v1_genomic	SGB13-MERGED-SGB172
GCF_005890345.1_ASM589034v1_genomic	SGB72
GCF_003490535.1_ASM349053v1_genomic	SGB6
SAMD00060995	SGB97
GCF_900036275.1_14555_6_69_genomic	SGB6
SRR6748000_bin_5	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SRR6748000_bin_4	SGB58
SRR6748000_bin_3	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_001127825.1_6714_3_8_genomic	SGB6
GCF_001457655.1_NCTC8143_genomic	SGB5
GCF_002029225.1_ASM202922v1_genomic	SGB18
GCF_000563395.1_Stap_aure_H40569_V1_genomic	SGB24
GCF_000537715.1_Stap_aure_LAMC0037_V1_genomic	SGB24
GCF_001588695.1_ASM158869v1_genomic	SGB96
C0010D3	SGB309
GCF_000793615.1_AZPAE14905_genomic	SGB13-MERGED-SGB172
C0010D5	SGB309
C0010D4	SGB309
SAMN03777307	SGB71
MG_186911_bin_2	SGB127-MERGED-SGB78
GCF_000262815.1_VRSA01_3_genomic	SGB24
GCF_000795565.1_AZPAE13864_genomic	SGB13-MERGED-SGB172
GCF_000555365.1_Stap_aure_M0380_V1_genomic	SGB24
GCF_001538625.1_12082_2_44_genomic	SGB18
SAMN04270970	SGB10
SAMN04270971	SGB10
SAMN04270972	SGB10
SAMN04270973	SGB10
SAMN04270974	SGB10
SAMN04270975	SGB10
SAMN04270976	SGB10
GCF_003432885.1_ASM343288v1_genomic	SGB6
GCF_007954045.1_ASM795404v1_genomic	SGB18
SAMN04631277	SGB219
JKR_P2_33_A05_S801_001-bin_1	SGB127-MERGED-SGB78
GCF_000152565.1_ASM15256v1_genomic	SGB31
GCF_000159475.2_ASM15947v2_genomic	SGB56
GCF_900203925.1_22515_genomic	SGB6
GCF_003996565.1_ASM399656v1_genomic	SGB6
SAMEA18417418	SGB10
SAMN04589445	SGB52
GCF_000605525.1_Stap_aure_T13128_V1_genomic	SGB24
GCF_900024425.1_14555_5_3_genomic	SGB6
GCF_002326665.1_ASM232666v1_genomic	SGB13-MERGED-SGB172
GCF_000543525.1_Stap_aure_M0775_V1_genomic	SGB24
GCF_001071735.1_ASM107173v1_genomic	SGB165
GCF_001106985.1_6714_2_4_genomic	SGB6
SAMEA4076770	SGB6
SAMN08562467	SGB16
MG_189662_bin_33	SGB505-MERGED-SGB625-MERGED-SGB98
MG_189662_bin_31	SGB563
MG_189662_bin_30	SGB271-MERGED-SGB361
GCF_000594105.1_Stap_aure_F36670_V1_genomic	SGB24
MG_189662_bin_35	SGB240
MG_189662_bin_34	SGB283
SAMN02471388	SGB74
SAMN02471389	SGB26-MERGED-SGB655
GCF_002318305.1_ASM231830v1_genomic	SGB6
SAMN02471385	SGB10
SAMN02471387	SGB74
GCF_000576945.1_Stap_aure_W48969_V1_genomic	SGB24
GCF_001024725.1_ASM102472v1_genomic	SGB13-MERGED-SGB172
GCF_000552765.1_Stap_aure_M0147_V1_genomic	SGB24
SAMEA72808918	SGB3
GCF_000455425.1_B3-CFI_genomic	SGB13-MERGED-SGB172
GCF_002406305.1_ASM240630v1_genomic	SGB13-MERGED-SGB172
GCF_000554885.1_Stap_aure_M0338_V1_genomic	SGB24
SAMEA1876566	SGB16
SAMEA1876567	SGB16
SAMEA1876564	SGB16
GCF_900478275.1_34211_D02_genomic	SGB5
SAMEA1876561	SGB16
SAMEA1876568	SGB16
SAMEA1876569	SGB16
GCF_003496685.1_ASM349668v1_genomic	SGB6
GCF_000553345.1_Stap_aure_M0187_V1_genomic	SGB24
SAMEA23861668	SGB10
GCF_000574665.1_Stap_aure_M1225_V1_genomic	SGB24
GCF_000547025.1_Stap_aure_M1079_V1_genomic	SGB24
GCF_900202845.1_R915_genomic	SGB6
GCF_002990785.1_ASM299078v1_genomic	SGB5
GCA_900092795	SGB43
GCF_900201355.1_B368_genomic	SGB6
GCF_003944475.1_ASM394447v1_genomic	SGB47
GCF_000594885.1_Stap_aure_F45779_V1_genomic	SGB24
GCF_000824445.1_LES_CF_sputum_CF03_contigs_3_a1_genomic	SGB13-MERGED-SGB172
GCF_003203095.1_ASM320309v1_genomic	SGB5
GCF_900408005.1_PTHi-4111_genomic	SGB5
GCF_002984065.1_ASM298406v1_genomic	SGB5
GCF_003472675.1_ASM347267v1_genomic	SGB149
GCF_003203255.1_ASM320325v1_genomic	SGB5
GCF_002985375.1_ASM298537v1_genomic	SGB5
GCF_000790985.1_AZPAE15045_genomic	SGB13-MERGED-SGB172
GCA_001916945.1_ASM191694v1_genomic	SGB151
SAMN07958358	SGB87
SAMN07958359	SGB87
SAMN07958354	SGB87
SAMN07958355	SGB87
SAMN07958356	SGB87
SAMN07958357	SGB87
SAMN07958350	SGB87
SAMN07958351	SGB87
SAMN07958352	SGB87
SAMN07958353	SGB87
SAMEA3888280	SGB15
SAMN03197857	SGB26-MERGED-SGB655
SAMEA3888282	SGB15
SAMEA3888283	SGB15
GCF_000362365.1_Stap_aure_M0994_V1_genomic	SGB24
SAMEA3888285	SGB15
AZ2_bin_1	SGB58
GCF_001991665.1_ASM199166v1_genomic	SGB31
SAMN06319228	SGB118
GCF_000939155.1_2a7B_assembly3_genomic	SGB157
SAMN08321075	SGB3
SAMN03401364	SGB26-MERGED-SGB655
SAMN03401365	SGB26-MERGED-SGB655
GCF_900204875.1_23346_genomic	SGB6
GCF_001452325.1_WH-SGI-V-07647_genomic	SGB13-MERGED-SGB172
GCF_002988615.1_ASM298861v1_genomic	SGB5
GCF_000193815.1_ASM19381v2_genomic	SGB6
SAMN05410788	SGB3
SAMN05410789	SGB3
GCF_900032555.1_14555_5_51_genomic	SGB6
GCF_000541295.1_Stap_aure_UCIM6066_V1_genomic	SGB24
SAMN05410783	SGB3
SAMN05410780	SGB3
SAMN05410781	SGB3
SAMN05410786	SGB3
GCF_900025635.1_14355_8_12_genomic	SGB6
SAMN05410784	SGB3
SAMN05410785	SGB3
GCF_000540055.1_Stap_aure_UCIM6009_V1_genomic	SGB24
GCF_000481405.1_Pseu_aeru_BWH015_V1_genomic	SGB13-MERGED-SGB172
C0098A1	SGB127-MERGED-SGB78
GCF_900200645.1_B227_genomic	SGB6
GCF_900034565.1_14355_5_81_genomic	SGB6
GCF_001536965.1_12082_3_42_genomic	SGB18
GCF_003469565.1_ASM346956v1_genomic	SGB257
SAMN08970416	SGB3
MG_205763_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
MG_205763_bin_3	SGB254-MERGED-SGB255
MG_205763_bin_7	SGB283
MG_205763_bin_9	SGB333
SAMN08970418	SGB3
SAMN08970419	SGB3
GCF_000195125.1_ASM19512v1_genomic	SGB47
GCF_001349335.1_6714_1_1_genomic	SGB6
SAMN05410791	SGB3
SAMN05410790	SGB3
SAMN02314528	SGB17
SAMN02314529	SGB17
SAMN02314524	SGB17
SAMN02314525	SGB17
SAMN02314526	SGB17
SAMN03218402	SGB3
SAMN02314520	SGB17
SAMN02314521	SGB17
GCF_000572785.1_Stap_aure_OCMM6017_V1_genomic	SGB24
GCF_002318395.1_ASM231839v1_genomic	SGB6
GCF_002253785.1_ASM225378v1_genomic	SGB56
SAMN03577772	SGB154-MERGED-SGB94
SAMN10225190	SGB32
SAMN08162240	SGB3
SAMN08162241	SGB3
SAMN08162242	SGB3
SAMN08162243	SGB3
GCF_001454045.1_WH-SGI-V-07276_genomic	SGB13-MERGED-SGB172
GCF_001640865.1_ASM164086v1_genomic	SGB22
SAMN09736824	SGB22
GCF_000564255.1_Stap_aure_T76030_V1_genomic	SGB24
SAMN09736823	SGB17
GCF_000545845.1_Stap_aure_M0965_V1_genomic	SGB24
C0098B3	SGB139
SAMN05150008	SGB26-MERGED-SGB655
GCF_001304545.1_ASM130454v1_genomic	SGB72
SAMN03800303	SGB3
GCF_001070445.1_ASM107044v1_genomic	SGB257
GCF_000544825.1_Stap_aure_M0880_V1_genomic	SGB24
SAMN03854407	SGB120
GCF_003324185.1_ASM332418v1_genomic	SGB195
SAMN03854409	SGB63
SAMN03854408	SGB250
SAMN05201389	SGB32
GCF_001064855.1_ASM106485v1_genomic	SGB18
GCF_000192185.1_ASM19218v1_genomic	SGB47
SAMN06297508	SGB3
SAMN06297509	SGB3
E4_1683_1263_1_CBA1_S108-bin_2-SPLIT	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_001056365.1_ASM105636v1_genomic	SGB31
GCF_900044695.1_14412_4_5_genomic	SGB5
MG_198301_bin_19	SGB64
MG_198301_bin_18	SGB200
MG_198301_bin_16	SGB270
MG_198301_bin_14	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
GCF_000563935.1_Stap_aure_T26751_V1_genomic	SGB24
MG_198301_bin_11	SGB15
GCF_000481765.1_Pseu_aeru_19660_V1_genomic	SGB13-MERGED-SGB172
GCF_900075685.1_11983_6_29_genomic	SGB62
GCF_000587675.1_Stap_aure_F36099_V1_genomic	SGB24
GCF_009024595.1_ASM902459v1_genomic	SGB101
GCF_002253745.1_ASM225374v1_genomic	SGB56
C0018A4	SGB19-MERGED-SGB450-MERGED-SGB685
C0018A5	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_000570635.1_Stap_aure_T89463_V1_genomic	SGB24
C0018A2	SGB19-MERGED-SGB450-MERGED-SGB685
C0018A3	SGB19-MERGED-SGB450-MERGED-SGB685
SRR6747948_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN02436209	SGB15
GCF_001454805.1_WH-SGI-V-07326_genomic	SGB13-MERGED-SGB172
GCF_000579975.1_Stap_aure_W73601_V1_genomic	SGB24
GCF_002990065.1_ASM299006v1_genomic	SGB5
0795_578_1_1_MRS6_S818-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
E2_1697_1278_1_BDMRSCQ2_S191-bin_1-SPLIT	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
GCF_002866685.1_ASM286668v1_genomic	SGB13-MERGED-SGB172
SAMN04590065	SGB76
GCF_000564275.1_Stap_aure_T79159_V1_genomic	SGB24
SAMN08631944	SGB25
0421_295_1_2_MRS2_S772-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN02603848	SGB52
SAMN03956209	SGB141-MERGED-SGB542
GCF_002986665.1_ASM298666v1_genomic	SGB5
SAMN10644101	SGB87
SAMEA3918969	SGB16
SAMEA3918968	SGB16
GCF_902166455.1_25964_2_44_genomic	SGB62
SAMEA3918963	SGB16
SAMEA3918962	SGB16
SAMEA3918961	SGB16
SAMEA3918960	SGB16
SAMEA3918967	SGB16
SAMEA3918966	SGB16
SAMEA3918965	SGB16
GCF_000361145.1_Stap_aure_M0427_V1_genomic	SGB24
SAMN05185369	SGB118
GCF_003492305.1_ASM349230v1_genomic	SGB6
SAMN04523268	SGB3
SAMN04523265	SGB3
SAMN04523264	SGB3
SAMN04523267	SGB3
SAMN04523266	SGB3
SAMN04523261	SGB3
SAMN04523260	SGB3
SAMN04523263	SGB3
SAMN04523262	SGB3
GCF_000553105.1_Stap_aure_M0170_V1_genomic	SGB24
MG_205763_bin_27	SGB350
MG_205763_bin_25	SGB392
MG_205763_bin_24	SGB196
MG_205763_bin_23	SGB365
MG_205763_bin_22	SGB270
MG_205763_bin_21	SGB63
MG_205763_bin_20	SGB505-MERGED-SGB625-MERGED-SGB98
SAMN05410638	SGB3
MG_205763_bin_29	SGB316
MG_205763_bin_28	SGB592-MERGED-SGB93
GCF_003075015.1_ASM307501v1_genomic	SGB209
GCF_002326675.1_ASM232667v1_genomic	SGB13-MERGED-SGB172
GCF_000540755.1_Stap_aure_HOAG6092_V1_genomic	SGB24
GCF_000593905.1_Stap_aure_T54283_V1_genomic	SGB24
GCF_000480665.1_Pseu_aeru_BL24_V1_genomic	SGB13-MERGED-SGB172
SAMEA104338381	SGB107
SAMEA4384236	SGB114
GCF_005890525.1_ASM589052v1_genomic	SGB72
SAMN04954999	SGB12
GCF_001570965.1_ASM157096v1_genomic	SGB626
SAMEA3893659	SGB10
SAMEA3893657	SGB10
GCF_001024035.1_ASM102403v1_genomic	SGB13-MERGED-SGB172
SAMEA3893652	SGB10
MG_175836_bin_41	SGB419
GCA_900454325.1_57428_E01_genomic	SGB227
GCF_001183095.1_Nm220601_genomic	SGB6
GCF_900077815.1_12045_5_61_genomic	SGB62
SAMN09644090	SGB32
GCF_000439835.1_LCT-SA67_genomic	SGB24
GCF_000535095.1_Stap_aure_M0870_V1_genomic	SGB24
m5_bin_1	SGB627
E2_1697_1278_1_BDMRSCQ12_S113-bin_1-SPLIT	SGB26-MERGED-SGB655
SAMN03277698	SGB3
GCF_001531965.1_ASM153196v1_genomic	SGB31
SAMN03277693	SGB3
SAMN03277692	SGB3
SAMN03277691	SGB3
SAMN03277690	SGB3
SAMN03277697	SGB3
SAMN03277696	SGB3
SAMN03277695	SGB3
SAMN03948580	SGB4
SAMN03948581	SGB182
SAMN05410771	SGB3
GCF_000539595.1_Stap_aure_SCLE6003_V1_genomic	SGB24
GCF_001060175.1_ASM106017v1_genomic	SGB246
GCF_000164095.1_ASM16409v1_genomic	SGB42
SAMN03948584	SGB15
GCF_000361965.1_Stap_aure_M0780_V1_genomic	SGB24
GCF_000577775.1_Stap_aure_F60349_V1_genomic	SGB24
SAMN04563558	SGB107
GCF_001067375.1_ASM106737v1_genomic	SGB18
SAMN02400170	SGB3
GCF_000699905.1_ASM69990v1_genomic	SGB101
SAMN02400174	SGB3
SAMN03198080	SGB25
SAMN03198081	SGB25
GCF_000528315.1_Stap_aure_M0678_V1_genomic	SGB24
SAMEA23866168	SGB74
SAMEA3334667	SGB206
GCF_002985175.1_ASM298517v1_genomic	SGB5
GCF_002206385.2_ASM220638v2_genomic	SGB223
SRR6748103_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_900204175.1_22818_genomic	SGB6
SAMN03198157	SGB26-MERGED-SGB655
GCF_001076835.1_ASM107683v1_genomic	SGB5
GCF_000570215.1_Stap_aure_F57021_V1_genomic	SGB24
SAMN02595327	SGB10
C0099D4	SGB58
GCF_000542985.1_Stap_aure_HBHO6022_V1_genomic	SGB24
GCF_000570095.1_Stap_aure_H25872_V1_genomic	SGB24
GCF_000792785.1_AZPAE15006_genomic	SGB13-MERGED-SGB172
SAMN02596966	SGB10
SAMN02596967	SGB10
GCF_002933755.1_ASM293375v1_genomic	SGB28
GCF_003463315.1_ASM346331v1_genomic	SGB157
GCF_000564095.1_Stap_aure_T69686_V1_genomic	SGB24
SAMN03982939	SGB118
GCF_900200165.1_B060_genomic	SGB6
GCF_002239415.1_ASM223941v1_genomic	SGB13-MERGED-SGB172
GCF_003415525.1_ASM341552v1_genomic	SGB5
SAMN04155602	SGB87
SAMN02470852	SGB39
SAMN08541515	SGB107
SAMN02470854	SGB367
GCF_003724815.1_INS-Nm1154_genomic	SGB6
C0148B4	SGB154-MERGED-SGB94
C0148B2	SGB154-MERGED-SGB94
GCF_000537035.1_Stap_aure_SJUD6118_V1_genomic	SGB24
GCF_002253945.1_ASM225394v1_genomic	SGB56
GCF_000549905.1_Stap_aure_M1484_V1_genomic	SGB24
SAMN02429043	SGB177
C0002A5	SGB213-MERGED-SGB29-MERGED-SGB85
C0002A4	SGB213-MERGED-SGB29-MERGED-SGB85
F1_1457_1080_3_MRS6_S237-bin_2-SPLIT	SGB63
GCF_900204885.1_23356_genomic	SGB6
GCA_000529945	SGB43
GCF_000605465.1_Stap_aure_M83332_V1_genomic	SGB24
0809_588_1_1_BHK2_S401-bin_1	SGB15
SAMN04599937	SGB3
GCF_001061895.1_ASM106189v1_genomic	SGB13-MERGED-SGB172
GCF_000527575.1_Stap_aure_M0642_V1_genomic	SGB24
DZD_CM_20_S788-bin_1	SGB156
GCF_000551825.1_Stap_aure_M0081_V1_genomic	SGB24
GCF_000546545.1_Stap_aure_M1026_V1_genomic	SGB24
SAMEA72805168	SGB3
SAMN10163248	SGB3
SAMEA1407075	SGB16
SAMEA1407076	SGB16
SAMEA1407077	SGB16
SAMEA1407070	SGB16
SAMEA1407071	SGB16
SAMEA1407073	SGB16
SAMN10163242	SGB25
SAMN10163243	SGB25
SAMEA1407078	SGB16
SAMN10163247	SGB3
GCF_000557065.1_Stap_aure_M0530_V1_genomic	SGB24
SAMN04429772	SGB3
GCF_001679405.1_ASM167940v1_genomic	SGB373
SAMN03031299	SGB10
SAMN10249145	SGB10
SAMN10249142	SGB10
SAMN10249143	SGB10
GCF_000605725.1_Stap_aure_T59618_V1_genomic	SGB24
GCF_001874795.1_ASM187479v1_genomic	SGB13-MERGED-SGB172
GCF_000573005.1_Stap_aure_SJUD6085_V1_genomic	SGB24
SAMN02471489	SGB10
SAMN02471488	SGB10
GCF_900200445.1_B148_genomic	SGB6
GCF_000595905.1_Stap_aure_DAR5836_V1_genomic	SGB24
GCF_001183325.1_Nm420718_genomic	SGB6
GCF_900215905.1_J18a-v1_genomic	SGB9
GCF_000363745.1_Stap_aure_M1563_V1_genomic	SGB24
GCF_900075165.1_11983_7_89_genomic	SGB133
GCF_003493945.1_ASM349394v1_genomic	SGB5
GCF_000550445.1_Stap_aure_M1529_V1_genomic	SGB24
GCF_001994855.1_ASM199485v1_genomic	SGB31
0055_051_1_1_MRS8_S793-bin_1	SGB242
BVAB1_S1_00001	SGB194-MERGED-SGB472
1020_753_1_CBA_57E_S793-bin_1	SGB359
GCF_002073555.2_ASM207355v2_genomic	SGB6
GCF_000593145.1_Stap_aure_M1145_V1_genomic	SGB24
GCF_001062925.1_ASM106292v1_genomic	SGB209
SAMN04556745	SGB138
GCA_001895375.1_ASM189537v1_genomic	SGB150
BL2_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
BL2_bin_3	SGB80
BL2_bin_1	SGB194-MERGED-SGB472
GCF_001123285.1_6714_1_3_genomic	SGB6
GCF_900077795.1_11983_7_17_genomic	SGB62
SAMN07460133	SGB32
GCF_005890245.1	SGB72
SAMN07679733	SGB10
GCA_003459805.1_ASM345980v1_genomic	SGB419
GCF_001406255.1_14207_7_93_genomic	SGB195
GCF_000533075.1_Stap_aure_M1479_V1_genomic	SGB24
GCF_000556965.1_Stap_aure_M0520_V1_genomic	SGB24
SAMN04599952	SGB3
SAMN04599953	SGB3
SAMN04599950	SGB3
SAMN04599951	SGB3
SAMN04599956	SGB3
SAMN04599957	SGB3
SAMN04599954	SGB3
SAMN04599955	SGB3
SAMN04599958	SGB3
SAMN04599959	SGB3
GCF_006714955.1_ASM671495v1_genomic	SGB325
SAMN08131154	SGB26-MERGED-SGB655
GCF_003415165.1_ASM341516v1_genomic	SGB5
SRS024068_bin_4	SGB156
SRS024068_bin_2	SGB127-MERGED-SGB78
SRS024068_bin_3	SGB127-MERGED-SGB78
GCF_000506365.1_JD335.contigs_genomic	SGB13-MERGED-SGB172
0055_051_1_3_MRS1_S834-bin_1	SGB242
SAMN00189128	SGB112
SAMN00189129	SGB112
GCF_001066015.1_ASM106601v1_genomic	SGB18
SAMN00189122	SGB112
SAMN00189123	SGB112
GCF_003468465.1_ASM346846v1_genomic	SGB157
SAMN00189126	SGB112
SAMN00189127	SGB112
SAMN00189124	SGB112
SAMN00792299	SGB112
C0126A3	SGB213-MERGED-SGB29-MERGED-SGB85
C0126A1	SGB213-MERGED-SGB29-MERGED-SGB85
C0126A5	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN03197509	SGB79
SAMN03197502	SGB26-MERGED-SGB655
SAMN03197504	SGB26-MERGED-SGB655
SAMN03377049	SGB234
GCF_002987225.1_ASM298722v1_genomic	SGB5
GCF_000535415.1_Stap_aure_M0996_V1_genomic	SGB24
AN3_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
GCF_000550265.1_Stap_aure_M1514_V1_genomic	SGB24
AN3_bin_1	SGB91
SAMN09734619	SGB22
SAMN09734618	SGB87
GCF_003470675.1_ASM347067v1_genomic	SGB1
SAMN09734611	SGB22
GCF_000528055.1_Stap_aure_M0656_V1_genomic	SGB24
SAMEA1035108	SGB77
SAMEA1035105	SGB77
SAMEA1035104	SGB77
SAMEA1035107	SGB77
SAMEA1035106	SGB77
SAMEA1035101	SGB77
SAMEA1035100	SGB77
SAMEA1035103	SGB77
SAMEA1035102	SGB77
GCF_003474715.1_ASM347471v1_genomic	SGB149
GCF_003495605.1_ASM349560v1_genomic	SGB6
SAMEA1523453	SGB16
SAMEA1523452	SGB16
SAMEA1523451	SGB16
SAMEA1523450	SGB16
SAMN03468113	SGB163
SAMEA1523459	SGB16
SAMEA1523458	SGB16
GCF_008586785.1_ASM858678v1_genomic	SGB5
GCF_001471655.2_ASM147165v2_genomic	SGB285
Mitchell_12_29_17_G03_S599-bin_1	SGB14
SAMEA1677423	SGB6
SAMEA1677421	SGB6
SAMEA1677426	SGB6
SAMEA1677425	SGB6
GCF_008330905.1_ASM833090v1_genomic	SGB6
GCF_000528855.1_Stap_aure_M0720_V1_genomic	SGB24
GCF_000200475.1_ASM20047v1_genomic	SGB5
GCA_002262065	SGB43
GCF_000296595.1_ASM29659v1_genomic	SGB24
GCF_000789755.1_AZPAE14847_genomic	SGB13-MERGED-SGB172
GCF_000525425.1_Stap_aure_DAR5882_V1_genomic	SGB24
GCF_000552485.1_Stap_aure_M0128_V1_genomic	SGB24
SAMN02463747	SGB156
SAMN02463746	SGB276
SAMN02463744	SGB14
SAMN02463743	SGB213-MERGED-SGB29-MERGED-SGB85
DZD_CM_12_S780-bin_1	SGB14
SAMN02463740	SGB213-MERGED-SGB29-MERGED-SGB85
E7_1841_1391_1_BDMRSCQ14_S176-bin_2-SPLIT	SGB207-MERGED-SGB548
GCF_001181865.1_P58_London_29_09_13_genomic	SGB13-MERGED-SGB172
GCF_900075265.1_12045_4_83_genomic	SGB62
SAMN06697630	SGB392
GCF_900201725.1_R186_genomic	SGB6
GCF_008571395.1_ASM857139v1_genomic	SGB2
SAMN10869108	SGB10
SAMN10869109	SGB10
SAMN10869106	SGB10
SAMN10869107	SGB10
GCF_001639395.1_ASM163939v1_genomic	SGB42
SAMN10869105	SGB10
SAMN10869102	SGB10
SAMN10869103	SGB10
SAMN10869100	SGB10
SAMN10869101	SGB10
SAMN02194078	SGB74
SAMN08637871	SGB32
GCF_900033615.1_14355_5_4_genomic	SGB6
GCF_000549465.1_Stap_aure_M1338_V1_genomic	SGB24
SAMN08196782	SGB10
SAMN08196783	SGB10
SAMN08196781	SGB10
SAMN08196784	SGB10
SAMN08196785	SGB10
SAMEA4463150	SGB6
GCF_000362325.1_Stap_aure_M0964_V1_genomic	SGB24
SAMN00991406	SGB15
AF15_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCA_900637175.1_49569_F01_genomic	SGB181
GCF_000547425.1_Stap_aure_M1570_V1_genomic	SGB24
SAMN10478701	SGB628
GCF_000795115.1_AZPAE14815_genomic	SGB13-MERGED-SGB172
FA7_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_900201805.1_R265_genomic	SGB6
GCF_000579535.1_Stap_aure_H56227_V1_genomic	SGB24
C0089B2	SGB156
SAMN02358130	SGB3
SAMN02358135	SGB3
SAMN02358134	SGB3
GCF_000795525.1_AZPAE13860_genomic	SGB13-MERGED-SGB172
GCF_000569395.1_Stap_aure_T64318_V1_genomic	SGB24
GCF_000735445.1_GSMA_DRAFTv1_genomic	SGB18
SAMN00100736	SGB127-MERGED-SGB78
SAMN00100737	SGB653-MERGED-SGB75
GCF_000328005.2_ASM32800v2_genomic	SGB6
GCF_000553945.1_Stap_aure_M0256_V1_genomic	SGB24
SAMEA72830668	SGB3
SAMEA53434918	SGB16
