MG_175836_bin_36	2.6143	SGB078	Anaerococcus_lactolyticus	North_America	H	P
0756_546_1_1_MRS4_S801-bin_1	0.712406	SGB281	Streptococcus_anginosus	South_Africa	Af	N
MG_186304_bin_4	0.770681	SGB281	Streptococcus_anginosus	North_America	W	P
MG_1062501369_bin_1	0.755945	SGB281	Streptococcus_anginosus	North_America	NA	P
C0042B4	0.789262	SGB281	Streptococcus_anginosus	North_America	AA	P
C0042B5	0.789262	SGB281	Streptococcus_anginosus	North_America	AA	P
0861_630_1_1_CBA4_S863-bin_1	0.781808	SGB281	Streptococcus_anginosus	South_Africa	Af	N
C0163B5	0.524853	SGB281	Streptococcus_anginosus	North_America	AA	P
C0163B3	0.594242	SGB281	Streptococcus_anginosus	North_America	AA	P
C0163B1	0.590877	SGB281	Streptococcus_anginosus	North_America	AA	P
C0041B3	0.617965	SGB281	Streptococcus_anginosus	North_America	W	P
JKR_12_29_17_C03_S691-bin_1	0.6248	SGB281	Streptococcus_anginosus	South_Africa	Af	N
C0148B4	0.683925	SGB281	Streptococcus_anginosus	North_America	H	P
C0148B2	0.669844	SGB281	Streptococcus_anginosus	North_America	H	P
MG_222921_bin_2	1.96919	SGB281	Streptococcus_anginosus	North_America	AA	P
C0039B2	0.451781	SGB281	Streptococcus_anginosus	North_America	AA	P
C0039B3	0.726808	SGB281	Streptococcus_anginosus	North_America	AA	P
C0039B1	0.521614	SGB281	Streptococcus_anginosus	North_America	AA	P
C0039B4	0.521614	SGB281	Streptococcus_anginosus	North_America	AA	P
F4_1630_1235_1_MRS3_S252-bin_1-SPLIT	0.580821	SGB281	Streptococcus_anginosus	South_Africa	Af	N
F4_1630_1235_1_MRS14_S213-bin_2-SPLIT	0.635099	SGB281	Streptococcus_anginosus	South_Africa	Af	N
MG_222781_bin_11	0.952763	SGB281	Streptococcus_anginosus	North_America	AA	P
0809_588_1_1_MRSI11_S851-bin_1	0.861543	SGB281	Streptococcus_anginosus	South_Africa	Af	N
0861_630_1_1_MRSI6_S860-bin_1	0.796745	SGB281	Streptococcus_anginosus	South_Africa	Af	N
MG_198301_bin_35	1.56702	SGB281	Streptococcus_anginosus	North_America	AA	P
MG_112597_bin_5	1.92445	SGB281	Streptococcus_anginosus	North_America	W	P
C0136A1	0.42398	SGB281	Streptococcus_anginosus	North_America	AA	P
C0136A2	0.755945	SGB281	Streptococcus_anginosus	North_America	AA	P
C0136A5	0.42398	SGB281	Streptococcus_anginosus	North_America	AA	P
0756_546_1_1_CBA3_S385-bin_1	0.763299	SGB281	Streptococcus_anginosus	South_Africa	Af	N
MG_193930_bin_1	0.834599	SGB281	Streptococcus_anginosus	North_America	AA	P
JKR_P2_32_H04_S800_001-bin_1	1.84352	SGB452	Fusobacterium_animalis	South_Africa	Af	N
MG_220502_bin_4	1.74175	SGB124	Ureaplasma_urealyticum	North_America	AA	P
MG_220638_bin_1	0.916565	SGB124	Ureaplasma_urealyticum	North_America	AA	P
JKR_12_29_17_H03_S696-bin_1	3.40249	SGB121	Corynebacterium_pseudogenitalium	South_Africa	Af	N
MG_181819_bin_2	3.89696	SGB121	Corynebacterium_pseudogenitalium	North_America	AA	P
C0174B2	0.152214	SGB123	Enterococcus_faecalis	North_America	H	P
C0174B3	0.144387	SGB123	Enterococcus_faecalis	North_America	H	P
C0174B1	0.144387	SGB123	Enterococcus_faecalis	North_America	H	P
C0174B5	0.146992	SGB123	Enterococcus_faecalis	North_America	H	P
C0024B2	0.641996	SGB123	Enterococcus_faecalis	North_America	AA	P
C0008A4	0.0656154	SGB123	Enterococcus_faecalis	North_America	W	P
C0008A3	0.0780658	SGB123	Enterococcus_faecalis	North_America	W	P
C0132A5	0.638544	SGB123	Enterococcus_faecalis	North_America	AA	P
C0132A1	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
C0132A3	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
C0132A2	0.631659	SGB123	Enterococcus_faecalis	North_America	AA	P
0055_051_1_1_MRS1_S413-bin_1	0.26025	SGB123	Enterococcus_faecalis	South_Africa	Af	N
C0094D4	0.694555	SGB123	Enterococcus_faecalis	North_America	AA	P
C0133A1	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
C0133A5	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
0055_051_1_1_MRS13_S825-bin_1	0.838426	SGB123	Enterococcus_faecalis	South_Africa	Af	N
0055_051_1_1_MRS14_S833-bin_1	0.175922	SGB123	Enterococcus_faecalis	South_Africa	Af	N
C0174B4	0.154832	SGB123	Enterococcus_faecalis	North_America	H	P
0809_588_1_1_MRSI3_S806-bin_1	0.741321	SGB123	Enterococcus_faecalis	South_Africa	Af	N
C0175B5	0.141786	SGB123	Enterococcus_faecalis	North_America	H	P
C0175B4	0.149601	SGB123	Enterococcus_faecalis	North_America	H	P
C0175B3	0.146992	SGB123	Enterococcus_faecalis	North_America	H	P
MG_211656_bin_10	0.199971	SGB123	Enterococcus_faecalis	North_America	W	P
C0024B1	0.638544	SGB123	Enterococcus_faecalis	North_America	AA	P
C0024B3	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
C0024B4	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
C0024B5	0.635099	SGB123	Enterococcus_faecalis	North_America	AA	P
C0176B1	0.149601	SGB123	Enterococcus_faecalis	North_America	H	P
C0176B3	0.139189	SGB123	Enterococcus_faecalis	North_America	H	P
C0176B4	0.139189	SGB123	Enterococcus_faecalis	North_America	H	P
C0176B5	0.139189	SGB123	Enterococcus_faecalis	North_America	H	P
C0175B2	0.146992	SGB123	Enterococcus_faecalis	North_America	H	P
C0175B1	0.144387	SGB123	Enterococcus_faecalis	North_America	H	P
SRR6748192_bin_8	3.84495	SGB398	Anaerococcus_prevotii	North_America	W	P
MG_226813_bin_28	3.79382	SGB398	Anaerococcus_prevotii	North_America	W	P
MG_4004001329_bin_20	2.46043	SGB398	Anaerococcus_prevotii	North_America	NA	P
CM2262_MRS1_S775-bin_1	0.0532603	SGB053	Streptococcus_thermophilus	North_America	W	N
C0123C1	2.8588	SGB055	Prevotella_bergensis	North_America	W	P
C0123C3	2.8588	SGB055	Prevotella_bergensis	North_America	W	P
MG_211740_bin_2	0.208065	SGB506	Staphylococcus_lugdunensis	North_America	W	P
MG_178903_bin_9	1.06545	SGB506	Staphylococcus_lugdunensis	North_America	W	P
C0041D5	1.17112	SGB505	Corynebacterium_pyruviciproducens	North_America	W	P
MG_4008301269_bin_3	2.58115	SGB505	Corynebacterium_pyruviciproducens	North_America	NA	P
MG_4003901219_bin_15	1.11321	SGB505	Corynebacterium_pyruviciproducens	North_America	NA	P
FC13_bin_4	1.86813	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_224458_bin_13	1.01459	SGB504	Lachnocurva_vaginae	North_America	H	P
FB9_bin_2	2.33762	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
Z1_bin_5	3.12752	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_185347_bin_3	1.38985	SGB504	Lachnocurva_vaginae	North_America	AA	P
MG_185275_bin_14	2.39829	SGB504	Lachnocurva_vaginae	North_America	AA	P
AO8_bin_3	2.28571	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
d10_bin_1	2.27107	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AP11_bin_3	1.62193	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
BD1_bin_6	2.34513	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_181711_bin_9	1.37986	SGB504	Lachnocurva_vaginae	North_America	AA	P
f11_bin_7	1.42518	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_205763_bin_44	1.21679	SGB504	Lachnocurva_vaginae	North_America	AA	P
MG_189662_bin_17	1.08702	SGB504	Lachnocurva_vaginae	North_America	AA	P
FB5_bin_2	1.62749	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
01000382_bin_2	2.29306	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
Y4_bin_2	2.67335	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
Y4_bin_3	3.97669	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AO6_bin_1	1.83132	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AG7_bin_3	2.50805	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
BG12_bin_1	2.23484	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_205819_bin_24	1.37986	SGB504	Lachnocurva_vaginae	North_America	AA	P
AO5_bin_1	1.63866	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_181775_bin_3	1.26819	SGB504	Lachnocurva_vaginae	North_America	AA	P
Y5_bin_1	3.04804	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AK1_bin_5	1.43027	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AK1_bin_4	1.43027	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
h6_bin_7	1.90552	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AE8_bin_2	1.92445	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_177947_bin_3	1.2872	SGB504	Lachnocurva_vaginae	North_America	AA	P
MG_175260_bin_5	1.25405	SGB504	Lachnocurva_vaginae	North_America	AA	P
BG1_bin_7	2.04789	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
BL2_bin_1	2.29306	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
d2_bin_3	1.62749	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
FC15_bin_1	1.66117	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
BH12_bin_1	1.86813	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
00510651_bin_1	1.66117	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
Y1_bin_3	1.94352	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
Y10_bin_3	1.88053	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
BJ5_bin_1	1.52404	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
MG_189598_bin_9	1.05688	SGB504	Lachnocurva_vaginae	North_America	AA	P
AG1_bin_9	2.05456	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
c1_bin_2	2.17795	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
g11_bin_1	2.05456	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AF16_bin_2	2.40597	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
d4_bin_6	1.54006	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
BH15_bin_1	1.49234	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
AG10_bin_1	1.61084	SGB504	Lachnocurva_vaginae	South_Africa	Af	N
ZM2_bin_6	0.0336872	SGB059	Bacillus_marinus	South_Africa	Af	N
ZM1_bin_3	0.0385581	SGB059	Bacillus_marinus	South_Africa	Af	N
JKR_P2_47_G06_S815_001-bin_1	1.39486	SGB216	Prevotella_ihumii	South_Africa	Af	N
JKR_P2_56_H07_S824_001-bin_1	1.34525	SGB216	Prevotella_ihumii	South_Africa	Af	N
1178_877_1_CBA_135B_S805-bin_1	1.37488	SGB216	Prevotella_ihumii	South_Africa	Af	N
1178_877_1_CBA_135C_S806-bin_1	1.38485	SGB216	Prevotella_ihumii	South_Africa	Af	N
JKR_P2_39_G05_S807_001-bin_1	1.36002	SGB216	Prevotella_ihumii	South_Africa	Af	N
C0084D4	0.0264084	SGB216	Prevotella_ihumii	North_America	AA	P
MG_205763_bin_35	2.02137	SGB349	Peptoniphilus_coxii	North_America	AA	P
MG_205819_bin_42	1.72424	SGB349	Peptoniphilus_coxii	North_America	AA	P
MG_4008501299_bin_9	2.27107	SGB349	Peptoniphilus_coxii	North_America	NA	P
MG_175836_bin_23	1.07405	SGB119	uSGB	North_America	H	P
C0079E3	1.74761	SGB464	Gardnerella_piotii	North_America	W	P
C0083B3	0.611156	SGB464	Gardnerella_piotii	North_America	AA	P
SRR6747967_bin_6	4.94626	SGB464	Gardnerella_piotii	North_America	Other	P
SRR6747967_bin_3	4.34809	SGB464	Gardnerella_piotii	North_America	Other	P
C0040C2	0.857671	SGB464	Gardnerella_piotii	North_America	AA	P
d6_bin_1	2.54028	SGB464	Gardnerella_piotii	South_Africa	Af	N
C0081B2	1.68963	SGB464	Gardnerella_piotii	North_America	AA	P
AB8_bin_2	5.83726	SGB464	Gardnerella_piotii	South_Africa	Af	N
Z1_bin_8	5.56462	SGB464	Gardnerella_piotii	South_Africa	Af	N
E3_1733_1310_1_BDMRSCQ6_S147-bin_2-SPLIT	3.19897	SGB464	Gardnerella_piotii	South_Africa	Af	N
g10_bin_1	3.52724	SGB464	Gardnerella_piotii	South_Africa	Af	N
0861_630_1_1_BHK15_S864-bin_1	4.24367	SGB464	Gardnerella_piotii	South_Africa	Af	N
MG_208972_bin_12	3.04804	SGB464	Gardnerella_piotii	North_America	AA	P
SRR6748132_bin_2	5.4149	SGB464	Gardnerella_piotii	North_America	As	P
E7_1841_1391_1_CBA2_S98-bin_1-SPLIT	2.97077	SGB464	Gardnerella_piotii	South_Africa	Af	N
MG_4008501299_bin_13	4.05854	SGB464	Gardnerella_piotii	North_America	NA	P
E3_1733_1310_1_BDMRSCQ1_1_S278-bin_2-SPLIT	2.88636	SGB464	Gardnerella_piotii	South_Africa	Af	N
BJ3_bin_1	5.25139	SGB464	Gardnerella_piotii	South_Africa	Af	N
E3_1733_1310_1_BDMRSCQ1_2_S290-bin_1-SPLIT	2.74249	SGB464	Gardnerella_piotii	South_Africa	Af	N
C0013B4	3.66967	SGB464	Gardnerella_piotii	North_America	AA	P
C0013B5	3.66967	SGB464	Gardnerella_piotii	North_America	AA	P
SRR5273881_bin_2	1.95632	SGB464	Gardnerella_piotii	Italy	W	P
BN16_bin_1	2.32268	SGB464	Gardnerella_piotii	South_Africa	Af	N
e4_bin_1	3.44723	SGB464	Gardnerella_piotii	South_Africa	Af	N
BN1_bin_4	3.19897	SGB464	Gardnerella_piotii	South_Africa	Af	N
C0093B3	2.05456	SGB464	Gardnerella_piotii	North_America	AA	P
MG_177947_bin_2	6.83793	SGB464	Gardnerella_piotii	North_America	AA	P
F2_1463_1084_3_CBA4_S277-bin_1-SPLIT	2.53218	SGB464	Gardnerella_piotii	South_Africa	Af	N
c5_bin_3	3.14775	SGB464	Gardnerella_piotii	South_Africa	Af	N
F7_bin_1	1.95632	SGB464	Gardnerella_piotii	North_America	W	M
h7_bin_2	3.20933	SGB464	Gardnerella_piotii	South_Africa	Af	N
H6_bin_2	3.44723	SGB464	Gardnerella_piotii	North_America	AA	M
Z10_bin_2	4.3179	SGB464	Gardnerella_piotii	South_Africa	Af	N
Z10_bin_1	3.84495	SGB464	Gardnerella_piotii	South_Africa	Af	N
0809_588_1_1_BHK4_S821-bin_1	3.60949	SGB464	Gardnerella_piotii	South_Africa	Af	N
BN9_bin_1	5.2117	SGB464	Gardnerella_piotii	South_Africa	Af	N
E2_1697_1278_1_BDMRSCQ2_S191-bin_1-SPLIT	4.44041	SGB464	Gardnerella_piotii	South_Africa	Af	N
JKR_P2_34_B05_S802_001-bin_1	2.50005	SGB464	Gardnerella_piotii	South_Africa	Af	N
SRS011111_bin_12	2.94234	SGB464	Gardnerella_piotii	North_America	NA	N
MG_4008801269_bin_8	2.49208	SGB464	Gardnerella_piotii	North_America	NA	P
MG_178955_bin_7	3.03826	SGB464	Gardnerella_piotii	North_America	W	P
C0013B2	3.66967	SGB464	Gardnerella_piotii	North_America	AA	P
C0013B3	3.66967	SGB464	Gardnerella_piotii	North_America	AA	P
C0007E5	1.75939	SGB464	Gardnerella_piotii	North_America	AA	P
C0011E3	1.7359	SGB464	Gardnerella_piotii	North_America	AA	P
C0011E2	1.7359	SGB464	Gardnerella_piotii	North_America	AA	P
0809_588_1_1_BHK8_S845-bin_1	3.93656	SGB464	Gardnerella_piotii	South_Africa	Af	N
JKR_P2_26_B04_S794_001-bin_1	3.83209	SGB464	Gardnerella_piotii	South_Africa	Af	N
FB11_bin_1	2.72504	SGB464	Gardnerella_piotii	South_Africa	Af	N
C0040A1	0.857671	SGB464	Gardnerella_piotii	North_America	AA	P
h4_bin_2	5.05746	SGB464	Gardnerella_piotii	South_Africa	Af	N
h4_bin_1	2.56472	SGB464	Gardnerella_piotii	South_Africa	Af	N
AZ1_bin_8	5.09537	SGB464	Gardnerella_piotii	South_Africa	Af	N
AZ10_bin_1	3.71871	SGB464	Gardnerella_piotii	South_Africa	Af	N
C0107A1	1.86813	SGB464	Gardnerella_piotii	North_America	W	P
0861_630_1_1_CBA3_S816-bin_1	3.94988	SGB464	Gardnerella_piotii	South_Africa	Af	N
E7_1841_1391_1_CBA4_S105-bin_2-SPLIT	3.88388	SGB464	Gardnerella_piotii	South_Africa	Af	N
E1_1694_1273_1_BDMRSCQ11_S188-bin_1-SPLIT	4.63343	SGB464	Gardnerella_piotii	South_Africa	Af	N
C0086C5	2.01478	SGB464	Gardnerella_piotii	North_America	AA	P
n7_bin_7	2.52411	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
BB2_bin_1	1.36991	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
FC13_bin_2	2.60597	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
FC13_bin_3	4.12845	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
Y2_bin_2	2.02797	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
EE4_bin_2	1.19383	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
FB9_bin_1	1.56702	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRS078686_bin_11	2.76889	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
SRS078686_bin_12	5.07636	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
C0047B3	4.1003	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0047B2	4.1003	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0047B5	4.14262	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0047B4	4.12845	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
AP10_bin_1	1.20298	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
C0099A1	1.05688	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
I2_bin_1	1.89925	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	M
Z1_bin_3	2.08822	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AZ13_bin_1	1.7359	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AF6_bin_2	1.74761	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AF6_bin_1	5.88483	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
m3_bin_1	1.50285	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
n3_bin_2	1.14419	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
C0102A2	0.666341	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	P
BF2_bin_2	1.57789	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
B3_bin_2	5.2714	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	M
AD1_bin_1	1.20298	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
C0042D1	0.877107	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
SRS048536_bin_4	5.33217	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
SRS048536_bin_5	1.78312	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
SRS011269_bin_1	1.01878	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
MG_213626_bin_2	3.92331	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
BD7_bin_2	2.10864	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
Prac4_bin_1	1.40492	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AG6_bin_1	1.27293	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
BD3_bin_2	3.00913	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
m8_bin_2	1.66117	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_178955_bin_8	2.49208	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	P
SMB_13_E02_F09_S838_001-bin_1	4.44041	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
I5_bin_1	1.09136	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	M
MG_174616_bin_6	1.05261	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	P
BH14_bin_3	1.07405	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
B3_bin_1	1.50813	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	M
e4_bin_4	1.18471	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
C0026F5	3.70638	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0026F2	3.70638	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0026F1	3.70638	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
F1_1457_1080_3_CBA6_S217-bin_1-SPLIT	1.25875	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_198165_bin_21	6.18432	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
b11_bin_1	1.27767	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRS105169_bin_4	3.76857	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
SRS105169_bin_5	5.86096	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
C0098D7	0.417861	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
Y5_bin_2	4.63343	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AK1_bin_2	1.02298	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
h6_bin_2	1.36496	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_208972_bin_5	2.98031	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
c5_bin_1	1.09136	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_205281_bin_3	1.93714	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
MG_205081_bin_10	1.45592	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
BI14_bin_5	2.66484	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
Z10_bin_3	2.42917	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRR5274041_bin_1	1.03562	SGB467	Gardnerella_swidsinskii_leopoldii	Italy	W	P
d12_bin_1	1.03562	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
a5_bin_4	1.24	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
BL2_bin_2	5.15304	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AN3_bin_2	4.33296	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRS011111_bin_13	1.13974	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
C0042E1	0.877107	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0042E2	0.877107	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0042E4	0.877107	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
BC3_bin_4	1.84965	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
F3_1503_1114_2_CBA7_S234-bin_1-SPLIT	1.71265	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
BH5_bin_1	1.30638	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRS024428_bin_4	3.17837	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
SRS024428_bin_2	5.33217	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
00510651_bin_4	3.97669	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
m7_bin_1	0.888862	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
Z9_bin_4	2.39063	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
Z9_bin_2	5.1337	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
BE6_bin_7	2.08822	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
BE6_bin_3	5.2117	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRR5274056_bin_2	1.6782	SGB467	Gardnerella_swidsinskii_leopoldii	Italy	W	P
MG_176887_bin_15	0.960897	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0011E5	0.916565	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
e10_bin_1	2.19205	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
e10_bin_2	4.91	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_4004001329_bin_68	2.32268	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	P
E3_1733_1310_1_BDMRSCQ9_1_S112-bin_2-SPLIT	2.22766	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRS052859_bin_16	4.73443	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
SRS146924_bin_9	1.93714	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
C0034C1	0.770681	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0034C3	0.800497	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
h5_bin_2	1.24467	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
h5_bin_3	1.57789	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
c3_bin_1	1.32087	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_205209_bin_8	2.0747	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
B4_bin_1	1.49759	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	M
B4_bin_2	5.31179	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	M
SRS052859_bin_8	2.75126	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
MG_186360_bin_1	1.35508	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	W	P
BJ6_bin_1	0.857671	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
AA6_bin_3	1.22141	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
h3_bin_5	1.43537	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
SRS017497_bin_3	2.34513	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	NA	N
d4_bin_5	5.74401	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
MG_206958_bin_7	3.48125	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
C0096A1	0.877107	SGB467	Gardnerella_swidsinskii_leopoldii	North_America	AA	P
f10_bin_3	1.97565	SGB467	Gardnerella_swidsinskii_leopoldii	South_Africa	Af	N
